customer_id,age,gender,city_tier,state,income_band,occupation,membership_level,days_since_last_purchase,avg_order_value,total_orders,preferred_channel,product_id,category,sub_category,brand,base_price,discount_percent,final_price,avg_product_rating,stock_level,color,size,material,season,is_returnable,purchase_flag,quantity,payment_mode,delivery_type,time_on_page,added_to_cart,wishlist_flag,returned_flag,rating_given,review_sentiment_label,product_title,product_description,customer_review_text,customer_query,policy_doc_id,policy_text_snippet,image_path,recommended_use_case,style_tags,occasion_tags
C253,52,Male,Tier-1,Telangana,Medium,Engineer,Silver,15,2082.53,6,Store,P1253,Apparel,Tshirt,Zara,3596.46,5,3416.64,3.9,36,Black,M,Denim,All-Season,1,0,3,Credit Card,Standard,158.5,1,0,0,2,negative,Zara Black Tshirt Denim Apparel,"A black tshirt from Zara made with denim. Designed for office and suitable for customers looking for comfort, style, and dependable value in apparel.",Not fully satisfied with the apparel item. Quality and fit could be better.,Need a black tshirt for office under Rs. 4416,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1253.jpg,Office,"Black, Denim, Office",Office
C254,52,Female,Tier-2,Karnataka,Low,Self-Employed,Silver,41,4282.23,8,Web,P1254,Shoes,Casual,Bata,499.0,20,399.2,4.3,13,White,S,Leather,Summer,1,0,1,UPI,Standard,207.4,1,1,0,3,neutral,Bata White Casual Leather Shoes,"A white casual from Bata made with leather. Designed for sports and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The white look was fine but overall experience was mixed.,Need a white casual for sports under Rs. 1399,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1254.jpg,Sports,"White, Leather, Sports",Sports
C255,60,Male,Tier-2,Maharashtra,Medium,Manager,Silver,87,3610.85,1,App,P1255,Shoes,Formal,Nike,3610.64,10,3249.58,5.0,6,Black,NA,Mesh,Monsoon,1,1,1,UPI,Express,110.4,1,1,1,4,positive,Nike Black Formal Mesh Shoes,"A black formal from Nike made with mesh. Designed for office and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the black shoes product. Good quality and worth the price.,Need a black formal for office under Rs. 4249,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1255.jpg,Office,"Black, Mesh, Office",Office
C256,22,Male,Tier-2,Delhi,High,Teacher,Gold,19,2647.98,5,App,P1256,Apparel,Shirt,Levis,2421.71,20,1937.37,4.7,24,White,NA,Polyester,All-Season,1,1,1,Wallet,Standard,190.1,1,1,1,3,neutral,Levis White Shirt Polyester Apparel,"A white shirt from Levis made with polyester. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The white look was fine but overall experience was mixed.,Need a white shirt for casual under Rs. 2937,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1256.jpg,Casual,"White, Polyester, Casual",Casual
C257,29,Male,Tier-3,Tamil Nadu,High,Self-Employed,Silver,79,4093.65,11,App,P1257,Apparel,Jeans,Zara,3559.26,30,2491.48,4.2,61,White,NA,Polyester,All-Season,1,1,2,Wallet,Standard,252.3,1,0,0,4,positive,Zara White Jeans Polyester Apparel,"A white jeans from Zara made with polyester. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the white apparel product. Good quality and worth the price.,Need a white jeans for casual under Rs. 3491,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1257.jpg,Casual,"White, Polyester, Casual",Casual
C258,34,Male,Tier-3,Telangana,High,Self-Employed,Bronze,58,3396.54,3,Web,P1258,Shoes,Casual,Nike,2895.38,25,2171.53,3.5,146,White,NA,Synthetic,All-Season,1,1,1,COD,Express,153.1,1,1,1,4,positive,Nike White Casual Synthetic Shoes,"A white casual from Nike made with synthetic. Designed for travel and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the white shoes product. Good quality and worth the price.,Need a white casual for travel under Rs. 3171,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1258.jpg,Travel,"White, Synthetic, Travel",Travel
C259,54,Male,Tier-3,Karnataka,Medium,Engineer,Platinum,39,2804.29,6,App,P1259,Apparel,Shirt,Roadster,2390.83,30,1673.58,4.1,22,Black,XL,Denim,Summer,1,1,2,Debit Card,Express,67.0,1,1,1,2,negative,Roadster Black Shirt Denim Apparel,"A black shirt from Roadster made with denim. Designed for winter and suitable for customers looking for comfort, style, and dependable value in apparel.",Not fully satisfied with the apparel item. Quality and fit could be better.,Need a black shirt for winter under Rs. 2673,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1259.jpg,Winter,"Black, Denim, Winter",Winter
C260,38,Male,Tier-2,Telangana,Low,Engineer,Platinum,18,4789.44,4,Store,P1260,Apparel,Jacket,Uniqlo,5893.64,5,5598.96,4.4,81,Black,M,Cotton,Summer,1,1,1,Debit Card,Standard,216.6,1,0,1,4,positive,Uniqlo Black Jacket Cotton Apparel,"A black jacket from Uniqlo made with cotton. Designed for winter and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the black apparel product. Good quality and worth the price.,Need a black jacket for winter under Rs. 6598,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1260.jpg,Winter,"Black, Cotton, Winter",Winter
C261,36,Female,Tier-2,Telangana,Medium,Engineer,Gold,30,2811.78,8,App,P1261,Apparel,Jeans,Roadster,3031.83,20,2425.46,3.6,177,Beige,NA,Cotton,Winter,1,0,1,Credit Card,Express,185.4,1,0,0,2,negative,Roadster Beige Jeans Cotton Apparel,"A beige jeans from Roadster made with cotton. Designed for winter and suitable for customers looking for comfort, style, and dependable value in apparel.",Not fully satisfied with the apparel item. Quality and fit could be better.,Need a beige jeans for winter under Rs. 3425,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1261.jpg,Winter,"Beige, Cotton, Winter",Winter
C262,37,Male,Tier-3,Karnataka,Medium,Engineer,Platinum,28,3662.88,8,Store,P1262,Shoes,Running,Puma,2757.35,5,2619.48,4.3,88,Black,XL,Leather,All-Season,1,0,1,COD,Express,232.5,1,0,0,3,neutral,Puma Black Running Leather Shoes,"A black running from Puma made with leather. Designed for daily wear and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The black look was fine but overall experience was mixed.,Need a black running for daily wear under Rs. 3619,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1262.jpg,Daily Wear,"Black, Leather, Daily Wear",Daily Wear
C263,41,Female,Tier-1,Maharashtra,Low,Engineer,Silver,22,4659.41,10,Store,P1263,Accessories,Wallet,Fastrack,2502.2,25,1876.65,4.3,177,Brown,M,Fabric,All-Season,1,0,1,Credit Card,Standard,213.6,1,0,0,3,neutral,Fastrack Brown Wallet Fabric Accessorie,"A brown wallet from Fastrack made with fabric. Designed for travel and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The brown look was fine but overall experience was mixed.,Need a brown wallet for travel under Rs. 2876,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1263.jpg,Travel,"Brown, Fabric, Travel",Travel
C264,26,Female,Tier-2,Maharashtra,High,Self-Employed,Bronze,33,2255.21,10,Web,P1264,Accessories,Wallet,Wildcraft,4121.32,10,3709.19,3.9,30,Black,S,Fabric,Monsoon,1,1,1,Credit Card,Standard,201.6,1,0,1,2,negative,Wildcraft Black Wallet Fabric Accessorie,"A black wallet from Wildcraft made with fabric. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",Not fully satisfied with the accessories item. Quality and fit could be better.,Need a black wallet for daily use under Rs. 4709,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1264.jpg,Daily Use,"Black, Fabric, Daily Use",Daily Use
C265,33,Male,Tier-2,Telangana,High,Engineer,Platinum,68,5196.52,1,App,P1265,Apparel,Jeans,Roadster,1496.84,30,1047.79,4.7,61,White,M,Cotton,Winter,1,0,1,UPI,Standard,210.0,1,0,0,2,negative,Roadster White Jeans Cotton Apparel,"A white jeans from Roadster made with cotton. Designed for travel and suitable for customers looking for comfort, style, and dependable value in apparel.",Not fully satisfied with the apparel item. Quality and fit could be better.,Need a white jeans for travel under Rs. 2047,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1265.jpg,Travel,"White, Cotton, Travel",Travel
C266,29,Male,Tier-1,Telangana,Low,Self-Employed,Bronze,26,5102.68,7,App,P1266,Accessories,Backpack,Titan,4744.79,15,4033.07,3.8,169,Green,S,Fabric,Winter,1,1,1,Debit Card,Standard,146.0,1,1,0,5,positive,Titan Green Backpack Fabric Accessorie,"A green backpack from Titan made with fabric. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the green accessories product. Good quality and worth the price.,Need a green backpack for daily use under Rs. 5033,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1266.jpg,Daily Use,"Green, Fabric, Daily Use",Daily Use
C267,29,Female,Tier-2,Delhi,Medium,Engineer,Silver,26,2965.58,1,Web,P1267,Accessories,Backpack,Fastrack,4832.71,30,3382.9,3.9,188,Black,L,Synthetic,All-Season,1,1,3,COD,Standard,191.0,1,1,0,4,positive,Fastrack Black Backpack Synthetic Accessorie,"A black backpack from Fastrack made with synthetic. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the black accessories product. Good quality and worth the price.,Need a black backpack for daily use under Rs. 4382,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1267.jpg,Daily Use,"Black, Synthetic, Daily Use",Daily Use
C268,18,Female,Tier-2,Maharashtra,Low,Engineer,Bronze,13,2293.62,9,Web,P1268,Shoes,Sneakers,Bata,3967.26,40,2380.36,4.9,124,Grey,M,Mesh,Summer,0,0,1,Debit Card,Express,131.7,1,1,0,3,neutral,Bata Grey Sneakers Mesh Shoes,"A grey sneakers from Bata made with mesh. Designed for daily wear and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The grey look was fine but overall experience was mixed.,Need a grey sneakers for daily wear under Rs. 3380,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1268.jpg,Daily Wear,"Grey, Mesh, Daily Wear",Daily Wear
C269,30,Male,Tier-1,Telangana,Medium,Manager,Platinum,29,5317.14,2,Store,P1269,Apparel,Tshirt,Levis,3671.84,30,2570.29,4.3,92,Beige,S,Denim,Summer,1,1,1,Credit Card,Express,205.1,1,1,1,2,negative,Levis Beige Tshirt Denim Apparel,"A beige tshirt from Levis made with denim. Designed for travel and suitable for customers looking for comfort, style, and dependable value in apparel.",Not fully satisfied with the apparel item. Quality and fit could be better.,Need a beige tshirt for travel under Rs. 3570,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1269.jpg,Travel,"Beige, Denim, Travel",Travel
C270,48,Male,Tier-2,Delhi,High,Self-Employed,Bronze,31,3018.66,10,App,P1270,Accessories,Watch,Puma,5708.13,10,5137.32,3.5,67,Black,XL,Synthetic,Summer,1,0,3,UPI,Express,150.1,1,1,0,4,positive,Puma Black Watch Synthetic Accessorie,"A black watch from Puma made with synthetic. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the black accessories product. Good quality and worth the price.,Need a black watch for office under Rs. 6137,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1270.jpg,Office,"Black, Synthetic, Office",Office
C271,33,Male,Tier-1,Maharashtra,High,Manager,Bronze,18,3290.74,10,Store,P1271,Shoes,Sneakers,Skechers,2393.04,25,1794.78,3.5,154,Red,L,Mesh,Winter,1,0,1,Credit Card,Express,117.5,1,1,0,4,positive,Skechers Red Sneakers Mesh Shoes,"A red sneakers from Skechers made with mesh. Designed for office and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the red shoes product. Good quality and worth the price.,Need a red sneakers for office under Rs. 2794,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1271.jpg,Office,"Red, Mesh, Office",Office
C272,27,Female,Tier-1,Delhi,Low,Student,Silver,52,4119.87,9,Web,P1272,Apparel,Shirt,Uniqlo,3172.27,25,2379.2,4.5,67,Black,L,Cotton,Winter,1,0,1,UPI,Standard,181.6,1,0,0,3,neutral,Uniqlo Black Shirt Cotton Apparel,"A black shirt from Uniqlo made with cotton. Designed for travel and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The black look was fine but overall experience was mixed.,Need a black shirt for travel under Rs. 3379,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1272.jpg,Travel,"Black, Cotton, Travel",Travel
